2♠, 2♥, 2♣
2♠, 9♥, 9♦
2♠, 9♥, 10♠
2♠, 9♥, 10♥
2♠, 9♥, 10♣
2♠, 9♥, 10♦
2♠, 9♥, J♠
2♠, 9♥, J♥
2♠, 9♥, J♣
2♠, 9♥, J♦
2♠, 9♥, Q♠
2♠, 9♥, Q♥
2♠, 9♥, Q♣
2♠, 9♥, Q♦
2♠, 9♥, K♠
2♠, 9♥, K♥
2♠, 9♥, K♣
2♠, 9♥, K♦
2♠, 9♥, A♠
2♠, 9♥, A♥
2♠, 9♥, A♣
2♠, 9♥, A♦
2♠, 9♣, 9♦
2♠, 9♣, 10♠
2♠, 9♣, 10♥
2♠, 9♣, 10♣
2♠, 9♣, 10♦
2♠, 9♣, J♠
2♠, 9♣, J♥
2♠, 9♣, J♣
2♠, 9♣, J♦
2♠, 9♣, Q♠
2♠, 9♣, Q♥
2♠, 9♣, Q♣
2♠, 9♣, Q♦
2♠, 9♣, K♠
2♠, 9♣, K♥
2♠, 9♣, K♣
2♠, 9♣, K♦
2♠, 9♣, A♠
2♠, 9♣, A♥
2♠, 9♣, A♣
2♠, 9♣, A♦
2♠, 9♦, 10♠
2♠, 9♦, 10♥
2♠, 9♦, 10♣
2♠, 9♦, 10♦
2♠, 9♦, J♠
2♠, 9♦, J♥
2♠, 9♦, J♣
2♠, 9♦, J♦
2♠, 9♦, Q♠
2♠, 9♦, Q♥
2♠, 9♦, Q♣
2♠, 9♦, Q♦
2♠, 9♦, K♠
2♠, 9♦, K♥
2♠, 9♦, K♣
2♠, 9♦, K♦
2♠, 9♦, A♠
2♠, 9♦, A♥
2♠, 9♦, A♣
2♠, 9♦, A♦
2♠, 10♠, 10♥
2♠, 10♠, 10♣
2♠, 10♠, 10♦
2♠, 10♠, J♠
2♠, 10♠, J♥
2♠, 10♠, J♣
2♠, 10♠, J♦
2♠, 10♠, Q♠
2♠, 10♠, Q♥
2♠, 10♠, Q♣
2♠, 10♠, Q♦
2♠, 10♠, K♠
2♠, 10♠, K♥
2♠, 10♠, K♣
2♠, 10♠, K♦
2♠, 10♠, A♠
2♠, 10♠, A♥
2♠, 10♠, A♣
2♠, 10♠, A♦
2♠, 10♥, 10♣
2♠, 10♥, 10♦
2♠, 10♥, J♠
2♠, 10♥, J♥
2♠, 10♥, J♣
2♠, 10♥, J♦
2♠, 10♥, Q♠
2♠, 10♥, Q♥
2♠, 10♥, Q♣
2♠, 10♥, Q♦
2♠, 10♥, K♠
2♠, 10♥, K♥
2♠, 10♥, K♣
2♠, 10♥, K♦
2♠, 10♥, A♠
2♠, 10♥, A♥
2♠, 10♥, A♣
2♠, 10♥, A♦
2♠, 10♣, 10♦
2♠, 10♣, J♠
2♠, 10♣, J♥
2♠, 10♣, J♣
2♠, 10♣, J♦
2♠, 10♣, Q♠
2♠, 10♣, Q♥
2♠, 10♣, Q♣
2♠, 10♣, Q♦
2♠, 10♣, K♠
2♠, 10♣, K♥
2♠, 10♣, K♣
2♠, 10♣, K♦
2♠, 10♣, A♠
2♠, 10♣, A♥
2♠, 10♣, A♣
2♠, 10♣, A♦
2♠, 10♦, J♠
2♠, 10♦, J♥
2♠, 10♦, J♣
2♠, 10♦, J♦
2♠, 10♦, Q♠
2♠, 10♦, Q♥
2♠, 10♦, Q♣
2♠, 10♦, Q♦
2♠, 10♦, K♠
2♠, 10♦, K♥
2♠, 10♦, K♣
2♠, 10♦, K♦
2♠, 10♦, A♠
2♠, 10♦, A♥
2♠, 10♦, A♣
2♠, 10♦, A♦
2♠, J♠, J♥
2♠, J♠, J♣
2♠, J♠, J♦
2♠, J♠, Q♠
2♠, J♠, Q♥
2♠, J♠, Q♣
2♠, J♠, Q♦
2♠, J♠, K♠
2♠, J♠, K♥
2♠, J♠, K♣
2♠, J♠, K♦
2♠, J♠, A♠
2♠, J♠, A♥
2♠, J♠, A♣
2♠, J♠, A♦
2♠, J♥, J♣
2♠, J♥, J♦
2♠, J♥, Q♠
2♠, J♥, Q♥
2♠, J♥, Q♣
2♠, J♥, Q♦
2♠, J♥, K♠
2♠, J♥, K♥
2♠, J♥, K♣
2♠, J♥, K♦
2♠, J♥, A♠
2♠, J♥, A♥
2♠, J♥, A♣
2♠, J♥, A♦
2♠, J♣, J♦
2♠, J♣, Q♠
2♠, J♣, Q♥
2♠, J♣, Q♣
2♠, J♣, Q♦
2♠, J♣, K♠
2♠, J♣, K♥
2♠, J♣, K♣
2♠, J♣, K♦
2♠, J♣, A♠
2♠, J♣, A♥
2♠, J♣, A♣
2♠, J♣, A♦
2♠, J♦, Q♠
2♠, J♦, Q♥
2♠, J♦, Q♣
2♠, J♦, Q♦
2♠, J♦, K♠
2♠, J♦, K♥
2♠, J♦, K♣
2♠, J♦, K♦
2♠, J♦, A♠
2♠, J♦, A♥
2♠, J♦, A♣
2♠, J♦, A♦
2♠, Q♠, Q♥
2♠, Q♠, Q♣
2♠, Q♠, Q♦
2♠, Q♠, K♠
2♠, Q♠, K♥
2♠, Q♠, K♣
2♠, Q♠, K♦
2♠, Q♠, A♠
2♠, Q♠, A♥
2♠, Q♠, A♣
2♠, Q♠, A♦
2♠, Q♥, Q♣
2♠, Q♥, Q♦
2♠, Q♥, K♠
2♠, Q♥, K♥
2♠, Q♥, K♣
2♠, Q♥, K♦
2♠, Q♥, A♠
2♠, Q♥, A♥
2♠, Q♥, A♣
2♠, Q♥, A♦
2♠, Q♣, Q♦
2♠, Q♣, K♠
2♠, Q♣, K♥
2♠, Q♣, K♣
2♠, Q♣, K♦
2♠, Q♣, A♠
2♠, Q♣, A♥
2♠, Q♣, A♣
2♠, Q♣, A♦
2♠, Q♦, K♠
2♠, Q♦, K♥
2♠, Q♦, K♣
2♠, Q♦, K♦
2♠, Q♦, A♠
2♠, Q♦, A♥
2♠, Q♦, A♣
2♠, Q♦, A♦
2♠, K♠, K♥
2♠, K♠, K♣
2♠, K♠, K♦
2♠, K♠, A♠
2♠, K♠, A♥
2♠, K♠, A♣
2♠, K♠, A♦
2♠, K♥, K♣
2♠, K♥, K♦
2♠, K♥, A♠
2♠, K♥, A♥
2♠, K♥, A♣
2♠, K♥, A♦
2♠, K♣, K♦
2♠, K♣, A♠
2♠, K♣, A♥
2♠, K♣, A♣
2♠, K♣, A♦
2♠, K♦, A♠
2♠, K♦, A♥
2♠, K♦, A♣
2♠, K♦, A♦
2♠, A♠, A♥
2♠, A♠, A♣
2♠, A♠, A♦
2♠, A♥, A♣
2♠, A♥, A♦
2♠, A♣, A♦
2♥, 2♣, 2♦
2♥, 2♣, 3♠
2♥, 2♣, 3♥
2♥, 2♣, 3♣
2♥, 2♣, 3♦
2♥, 2♣, 4♠
2♥, 2♣, 4♥
2♥, 2♣, 4♣
2♥, 2♣, 4♦
2♥, 2♣, 5♠
2♥, 2♣, 5♥
2♥, 2♣, 5♣
2♥, 2♣, 5♦
2♥, 2♣, 6♠
2♥, 2♣, 6♥
2♥, 2♣, 6♣
2♥, 2♣, 6♦
2♥, 2♣, 7♠
2♥, 2♣, 7♥
2♥, 2♣, 7♣
2♥, 2♣, 7♦
2♥, 2♣, 8♠
2♥, 2♣, 8♥
2♥, 2♣, 8♣
2♥, 2♣, 8♦
2♥, 2♣, 9♠
2♥, 2♣, 9♥
2♥, 2♣, 9♣
2♥, 2♣, 9♦
2♥, 2♣, 10♠
2♥, 2♣, 10♥
2♥, 2♣, 10♣
2♥, 2♣, 10♦
2♥, 2♣, J♠
2♥, 2♣, J♥
2♥, 2♣, J♣
2♥, 2♣, J♦
2♥, 2♣, Q♠
2♥, 2♣, Q♥
2♥, 2♣, Q♣
2♥, 2♣, Q♦
2♥, 2♣, K♠
2♥, 2♣, K♥
2♥, 2♣, K♣
2♥, 2♣, K♦
2♥, 2♣, A♠
2♥, 2♣, A♥
2♥, 2♣, A♣
2♥, 2♣, A♦
2♥, 2♦, 3♠
2♥, 2♦, 3♥
2♥, 2♦, 3♣
2♥, 2♦, 3♦
2♥, 2♦, 4♠
2♥, 2♦, 4♥
2♥, 2♦, 4♣
2♥, 2♦, 4♦
2♥, 2♦, 5♠
2♥, 2♦, 5♥
2♥, 2♦, 5♣
2♥, 2♦, 5♦
2♥, 2♦, 6♠
2♥, 2♦, 6♥
2♥, 2♦, 6♣
2♥, 2♦, 6♦
2♥, 2♦, 7♠
2♥, 2♦, 7♥
2♥, 2♦, 7♣
2♥, 2♦, 7♦
2♥, 2♦, 8♠
2♥, 2♦, 8♥
2♥, 2♦, 8♣
2♥, 2♦, 8♦
2♥, 2♦, 9♠
2♥, 2♦, 9♥
2♥, 2♦, 9♣
2♥, 2♦, 9♦
2♥, 2♦, 10♠
2♥, 2♦, 10♥
2♥, 2♦, 10♣
2♥, 2♦, 10♦
2♥, 2♦, J♠
2♥, 2♦, J♥
2♥, 2♦, J♣
2♥, 2♦, J♦
2♥, 2♦, Q♠
2♥, 2♦, Q♥
2♥, 2♦, Q♣
2♥, 2♦, Q♦
2♥, 2♦, K♠
2♥, 2♦, K♥
2♥, 2♦, K♣
2♥, 2♦, K♦
2♥, 2♦, A♠
2♥, 2♦, A♥
2♥, 2♦, A♣
2♥, 2♦, A♦
2♥, 3♠, 3♥
2♥, 3♠, 3♣
2♥, 3♠, 3♦
2♥, 3♠, 4♠
2♥, 3♠, 4♥
2♥, 3♠, 4♣
2♥, 3♠, 4♦
2♥, 3♠, 5♠
2♥, 3♠, 5♥
2♥, 3♠, 5♣
2♥, 3♠, 5♦
2♥, 3♠, 6♠
2♥, 3♠, 6♥
2♥, 3♠, 6♣
2♥, 3♠, 6♦
2♥, 3♠, 7♠
2♥, 3♠, 7♥
2♥, 3♠, 7♣
2♥, 3♠, 7♦
2♥, 3♠, 8♠
2♥, 3♠, 8♥
2♥, 3♠, 8♣
2♥, 3♠, 8♦
2♥, 3♠, 9♠
2♥, 3♠, 9♥
2♥, 3♠, 9♣
2♥, 3♠, 9♦
2♥, 3♠, 10♠
2♥, 3♠, 10♥
2♥, 3♠, 10♣
2♥, 3♠, 10♦
2♥, 3♠, J♠
2♥, 3♠, J♥
2♥, 3♠, J♣
2♥, 3♠, J♦
2♥, 3♠, Q♠
2♥, 3♠, Q♥
2♥, 3♠, Q♣
2♥, 3♠, Q♦
2♥, 3♠, K♠
2♥, 3♠, K♥
2♥, 3♠, K♣
2♥, 3♠, K♦
2♥, 3♠, A♠
2♥, 3♠, A♥
2♥, 3♠, A♣
2♥, 3♠, A♦
2♥, 3♥, 3♣
2♥, 3♥, 3♦
2♥, 3♥, 4♠
2♥, 3♥, 4♥
2♥, 3♥, 4♣
2♥, 3♥, 4♦
2♥, 3♥, 5♠
2♥, 3♥, 5♥
2♥, 3♥, 5♣
2♥, 3♥, 5♦
2♥, 3♥, 6♠
2♥, 3♥, 6♥
2♥, 3♥, 6♣
2♥, 3♥, 6♦
2♥, 3♥, 7♠
2♥, 3♥, 7♥
2♥, 3♥, 7♣
2♥, 3♥, 7♦
2♥, 3♥, 8♠
2♥, 3♥, 8♥
2♥, 3♥, 8♣
2♥, 3♥, 8♦
2♥, 3♥, 9♠
2♥, 3♥, 9♥
2♥, 3♥, 9♣
2♥, 3♥, 9♦
2♥, 3♥, 10♠
2♥, 3♥, 10♥
2♥, 3♥, 10♣
2♥, 3♥, 10♦
2♥, 3♥, J♠
2♥, 3♥, J♥
2♥, 3♥, J♣
2♥, 3♥, J♦
2♥, 3♥, Q♠
2♥, 3♥, Q♥
2♥, 3♥, Q♣
2♥, 3♥, Q♦
2♥, 3♥, K♠
2♥, 3♥, K♥
2♥, 3♥, K♣
2♥, 3♥, K♦
2♥, 3♥, A♠
2♥, 3♥, A♥
2♥, 3♥, A♣
2♥, 3♥, A♦
2♥, 3♣, 3♦
2♥, 3♣, 4♠
2♥, 3♣, 4♥
2♥, 3♣, 4♣
2♥, 3♣, 4♦
2♥, 3♣, 5♠
2♥, 3♣, 5♥
2♥, 3♣, 5♣
2♥, 3♣, 5♦
2♥, 3♣, 6♠
2♥, 3♣, 6♥
2♥, 3♣, 6♣
2♥, 3♣, 6♦
2♥, 3♣, 7♠
2♥, 3♣, 7♥
2♥, 3♣, 7♣
2♥, 3♣, 7♦
2♥, 3♣, 8♠
2♥, 3♣, 8♥
2♥, 3♣, 8♣
2♥, 3♣, 8♦
2♥, 3♣, 9♠
2♥, 3♣, 9♥
2♥, 3♣, 9♣
2♥, 3♣, 9♦
2♥, 3♣, 10♠
2♥, 3♣, 10♥
2♥, 3♣, 10♣
2♥, 3♣, 10♦
2♥, 3♣, J♠
2♥, 3♣, J♥
2♥, 3♣, J♣
2♥, 3♣, J♦
2♥, 3♣, Q♠
2♥, 3♣, Q♥
2♥, 3♣, Q♣
2♥, 3♣, Q♦
2♥, 3♣, K♠
2♥, 3♣, K♥
2♥, 3♣, K♣
2♥, 3♣, K♦
2♥, 3♣, A♠
2♥, 3♣, A♥
2♥, 3♣, A♣
2♥, 3♣, A♦
2♥, 3♦, 4♠
2♥, 3♦, 4♥
2♥, 3♦, 4♣
2♥, 3♦, 4♦
2♥, 3♦, 5♠
2♥, 3♦, 5♥
2♥, 3♦, 5♣
2♥, 3♦, 5♦
2♥, 3♦, 6♠
2♥, 3♦, 6♥
2♥, 3♦, 6♣
2♥, 3♦, 6♦
2♥, 3♦, 7♠
2♥, 3♦, 7♥
2♥, 3♦, 7♣
2♥, 3♦, 7♦
2♥, 3♦, 8♠
2♥, 3♦, 8♥
2♥, 3♦, 8♣
2♥, 3♦, 8♦
2♥, 3♦, 9♠
2♥, 3♦, 9♥
2♥, 3♦, 9♣
2♥, 3♦, 9♦
2♥, 3♦, 10♠
2♥, 3♦, 10♥
2♥, 3♦, 10♣
2♥, 3♦, 10♦
2♥, 3♦, J♠
2♥, 3♦, J♥
2♥, 3♦, J♣
2♥, 3♦, J♦
2♥, 3♦, Q♠
2♥, 3♦, Q♥
2♥, 3♦, Q♣
2♥, 3♦, Q♦
2♥, 3♦, K♠
2♥, 3♦, K♥
2♥, 3♦, K♣
2♥, 3♦, K♦
2♥, 3♦, A♠
2♥, 3♦, A♥
2♥, 3♦, A♣
2♥, 3♦, A♦
2♥, 4♠, 4♥
2♥, 4♠, 4♣
2♥, 4♠, 4♦
2♥, 4♠, 5♠
2♥, 4♠, 5♥
2♥, 4♠, 5♣
2♥, 4♠, 5♦
2♥, 4♠, 6♠
2♥, 4♠, 6♥
2♥, 4♠, 6♣
2♥, 4♠, 6♦
2♥, 4♠, 7♠
2♥, 4♠, 7♥
2♥, 4♠, 7♣
2♥, 4♠, 7♦
2♥, 4♠, 8♠
2♥, 4♠, 8♥
2♥, 4♠, 8♣
2♥, 4♠, 8♦
2♥, 4♠, 9♠
2♥, 4♠, 9♥
2♥, 4♠, 9♣
2♥, 4♠, 9♦
2♥, 4♠, 10♠
2♥, 4♠, 10♥
2♥, 4♠, 10♣
2♥, 4♠, 10♦
2♥, 4♠, J♠
2♥, 4♠, J♥
2♥, 4♠, J♣
2♥, 4♠, J♦
2♥, 4♠, Q♠
2♥, 4♠, Q♥
2♥, 4♠, Q♣
2♥, 4♠, Q♦
2♥, 4♠, K♠
2♥, 4♠, K♥
2♥, 4♠, K♣
2♥, 4♠, K♦
2♥, 4♠, A♠
2♥, 4♠, A♥
2♥, 4♠, A♣
2♥, 4♠, A♦
2♥, 4♥, 4♣
2♥, 4♥, 4♦
2♥, 4♥, 5♠
2♥, 4♥, 5♥
2♥, 4♥, 5♣
2♥, 4♥, 5♦
2♥, 4♥, 6♠
2♥, 4♥, 6♥
2♥, 4♥, 6♣
2♥, 4♥, 6♦
2♥, 4♥, 7♠
2♥, 4♥, 7♥
2♥, 4♥, 7♣
2♥, 4♥, 7♦
2♥, 4♥, 8♠
2♥, 4♥, 8♥
2♥, 4♥, 8♣
2♥, 4♥, 8♦
2♥, 4♥, 9♠
2♥, 4♥, 9♥
2♥, 4♥, 9♣
2♥, 4♥, 9♦
2♥, 4♥, 10♠
2♥, 4♥, 10♥
2♥, 4♥, 10♣
2♥, 4♥, 10♦
2♥, 4♥, J♠
2♥, 4♥, J♥
2♥, 4♥, J♣
2♥, 4♥, J♦
2♥, 4♥, Q♠
2♥, 4♥, Q♥
2♥, 4♥, Q♣
2♥, 4♥, Q♦
2♥, 4♥, K♠
2♥, 4♥, K♥
2♥, 4♥, K♣
2♥, 4♥, K♦
2♥, 4♥, A♠
2♥, 4♥, A♥
2♥, 4♥, A♣
2♥, 4♥, A♦
2♥, 4♣, 4♦
2♥, 4♣, 5♠
2♥, 4♣, 5♥
2♥, 4♣, 5♣
2♥, 4♣, 5♦
2♥, 4♣, 6♠
2♥, 4♣, 6♥
2♥, 4♣, 6♣
2♥, 4♣, 6♦
2♥, 4♣, 7♠
2♥, 4♣, 7♥
2♥, 4♣, 7♣
2♥, 4♣, 7♦
2♥, 4♣, 8♠
2♥, 4♣, 8♥
2♥, 4♣, 8♣
2♥, 4♣, 8♦
2♥, 4♣, 9♠
2♥, 4♣, 9♥
2♥, 4♣, 9♣
2♥, 4♣, 9♦
2♥, 4♣, 10♠
2♥, 4♣, 10♥
2♥, 4♣, 10♣
2♥, 4♣, 10♦
2♥, 4♣, J♠
2♥, 4♣, J♥
2♥, 4♣, J♣
2♥, 4♣, J♦
2♥, 4♣, Q♠
2♥, 4♣, Q♥
2♥, 4♣, Q♣
2♥, 4♣, Q♦
2♥, 4♣, K♠
2♥, 4♣, K♥
2♥, 4♣, K♣
2♥, 4♣, K♦
2♥, 4♣, A♠
2♥, 4♣, A♥
2♥, 4♣, A♣
2♥, 4♣, A♦
2♥, 4♦, 5♠
2♥, 4♦, 5♥
2♥, 4♦, 5♣
2♥, 4♦, 5♦
2♥, 4♦, 6♠
2♥, 4♦, 6♥
2♥, 4♦, 6♣
2♥, 4♦, 6♦
2♥, 4♦, 7♠
2♥, 4♦, 7♥
2♥, 4♦, 7♣
2♥, 4♦, 7♦
2♥, 4♦, 8♠
2♥, 4♦, 8♥
2♥, 4♦, 8♣
2♥, 4♦, 8♦
2♥, 4♦, 9♠
2♥, 4♦, 9♥
2♥, 4♦, 9♣
2♥, 4♦, 9♦
2♥, 4♦, 10♠
2♥, 4♦, 10♥
2♥, 4♦, 10♣
2♥, 4♦, 10♦
2♥, 4♦, J♠
2♥, 4♦, J♥
2♥, 4♦, J♣
2♥, 4♦, J♦
2♥, 4♦, Q♠
2♥, 4♦, Q♥
2♥, 4♦, Q♣
2♥, 4♦, Q♦
2♥, 4♦, K♠
2♥, 4♦, K♥
2♥, 4♦, K♣
2♥, 4♦, K♦
2♥, 4♦, A♠
2♥, 4♦, A♥
2♥, 4♦, A♣
2♥, 4♦, A♦
2♥, 5♠, 5♥
2♥, 5♠, 5♣
2♥, 5♠, 5♦
2♥, 5♠, 6♠
2♥, 5♠, 6♥
2♥, 5♠, 6♣
2♥, 5♠, 6♦
2♥, 5♠, 7♠
2♥, 5♠, 7♥
2♥, 5♠, 7♣
2♥, 5♠, 7♦
2♥, 5♠, 8♠
2♥, 5♠, 8♥
2♥, 5♠, 8♣
2♥, 5♠, 8♦
2♥, 5♠, 9♠
2♥, 5♠, 9♥
2♥, 5♠, 9♣
2♥, 5♠, 9♦
2♥, 5♠, 10♠
2♥, 5♠, 10♥
2♥, 5♠, 10♣
2♥, 5♠, 10♦
2♥, 5♠, J♠
2♥, 5♠, J♥
2♥, 5♠, J♣
2♥, 5♠, J♦
2♥, 5♠, Q♠
2♥, 5♠, Q♥
2♥, 5♠, Q♣
2♥, 5♠, Q♦
2♥, 5♠, K♠
2♥, 5♠, K♥
2♥, 5♠, K♣
2♥, 5♠, K♦
2♥, 5♠, A♠
2♥, 5♠, A♥
2♥, 5♠, A♣
2♥, 5♠, A♦
2♥, 5♥, 5♣
2♥, 5♥, 5♦
2♥, 5♥, 6♠
2♥, 5♥, 6♥
2♥, 5♥, 6♣
2♥, 5♥, 6♦
2♥, 5♥, 7♠
2♥, 5♥, 7♥
2♥, 5♥, 7♣
2♥, 5♥, 7♦
2♥, 5♥, 8♠
2♥, 5♥, 8♥
2♥, 5♥, 8♣
2♥, 5♥, 8♦
2♥, 5♥, 9♠
2♥, 5♥, 9♥
2♥, 5♥, 9♣
2♥, 5♥, 9♦
2♥, 5♥, 10♠
2♥, 5♥, 10♥
2♥, 5♥, 10♣
2♥, 5♥, 10♦
2♥, 5♥, J♠
2♥, 5♥, J♥
2♥, 5♥, J♣
2♥, 5♥, J♦
2♥, 5♥, Q♠
2♥, 5♥, Q♥
2♥, 5♥, Q♣
2♥, 5♥, Q♦
2♥, 5♥, K♠
2♥, 5♥, K♥
2♥, 5♥, K♣
2♥, 5♥, K♦
2♥, 5♥, A♠
2♥, 5♥, A♥
2♥, 5♥, A♣
2♥, 5♥, A♦
2♥, 5♣, 5♦
2♥, 5♣, 6♠
2♥, 5♣, 6♥
2♥, 5♣, 6♣
2♥, 5♣, 6♦
2♥, 5♣, 7♠
2♥, 5♣, 7♥
2♥, 5♣, 7♣
2♥, 5♣, 7♦
2♥, 5♣, 8♠
2♥, 5♣, 8♥
2♥, 5♣, 8♣
2♥, 5♣, 8♦
2♥, 5♣, 9♠
2♥, 5♣, 9♥
2♥, 5♣, 9♣
2♥, 5♣, 9♦
2♥, 5♣, 10♠
2♥, 5♣, 10♥
2♥, 5♣, 10♣
2♥, 5♣, 10♦
2♥, 5♣, J♠
2♥, 5♣, J♥
2♥, 5♣, J♣
2♥, 5♣, J♦
2♥, 5♣, Q♠
2♥, 5♣, Q♥
2♥, 5♣, Q♣
2♥, 5♣, Q♦
2♥, 5♣, K♠
2♥, 5♣, K♥
2♥, 5♣, K♣
2♥, 5♣, K♦
2♥, 5♣, A♠
2♥, 5♣, A♥
2♥, 5♣, A♣
2♥, 5♣, A♦
2♥, 5♦, 6♠
2♥, 5♦, 6♥
2♥, 5♦, 6♣
2♥, 5♦, 6♦
2♥, 5♦, 7♠
2♥, 5♦, 7♥
2♥, 5♦, 7♣
2♥, 5♦, 7♦
2♥, 5♦, 8♠
2♥, 5♦, 8♥
2♥, 5♦, 8♣
2♥, 5♦, 8♦
2♥, 5♦, 9♠
2♥, 5♦, 9♥
2♥, 5♦, 9♣
2♥, 5♦, 9♦
2♥, 5♦, 10♠
2♥, 5♦, 10♥
2♥, 5♦, 10♣
2♥, 5♦, 10♦
2♥, 5♦, J♠
2♥, 5♦, J♥
2♥, 5♦, J♣
2♥, 5♦, J♦
2♥, 5♦, Q♠
2♥, 5♦, Q♥
2♥, 5♦, Q♣
2♥, 5♦, Q♦
2♥, 5♦, K♠
2♥, 5♦, K♥
2♥, 5♦, K♣
2♥, 5♦, K♦
2♥, 5♦, A♠
2♥, 5♦, A♥
2♥, 5♦, A♣
2♥, 5♦, A♦
2♥, 6♠, 6♥
2♥, 6♠, 6♣
2♥, 6♠, 6♦
2♥, 6♠, 7♠
2♥, 6♠, 7♥
2♥, 6♠, 7♣
2♥, 6♠, 7♦
2♥, 6♠, 8♠
2♥, 6♠, 8♥
2♥, 6♠, 8♣
2♥, 6♠, 8♦
2♥, 6♠, 9♠
2♥, 6♠, 9♥
2♥, 6♠, 9♣
2♥, 6♠, 9♦
2♥, 6♠, 10♠
2♥, 6♠, 10♥
2♥, 6♠, 10♣
2♥, 6♠, 10♦
2♥, 6♠, J♠
2♥, 6♠, J♥
2♥, 6♠, J♣
2♥, 6♠, J♦
2♥, 6♠, Q♠
2♥, 6♠, Q♥
2♥, 6♠, Q♣
2♥, 6♠, Q♦
2♥, 6♠, K♠
2♥, 6♠, K♥
2♥, 6♠, K♣
2♥, 6♠, K♦
2♥, 6♠, A♠
2♥, 6♠, A♥
2♥, 6♠, A♣
2♥, 6♠, A♦
2♥, 6♥, 6♣
2♥, 6♥, 6♦
2♥, 6♥, 7♠
2♥, 6♥, 7♥
2♥, 6♥, 7♣
2♥, 6♥, 7♦
2♥, 6♥, 8♠
2♥, 6♥, 8♥
2♥, 6♥, 8♣
2♥, 6♥, 8♦
2♥, 6♥, 9♠
2♥, 6♥, 9♥
2♥, 6♥, 9♣
2♥, 6♥, 9♦
2♥, 6♥, 10♠
2♥, 6♥, 10♥
2♥, 6♥, 10♣
2♥, 6♥, 10♦
2♥, 6♥, J♠
2♥, 6♥, J♥
2♥, 6♥, J♣
2♥, 6♥, J♦
2♥, 6♥, Q♠
2♥, 6♥, Q♥
2♥, 6♥, Q♣
2♥, 6♥, Q♦
2♥, 6♥, K♠
2♥, 6♥, K♥
2♥, 6♥, K♣
2♥, 6♥, K♦
2♥, 6♥, A♠
2♥, 6♥, A♥
2♥, 6♥, A♣
2♥, 6♥, A♦
2♥, 6♣, 6♦
2♥, 6♣, 7♠
2♥, 6♣, 7♥
2♥, 6♣, 7♣
2♥, 6♣, 7♦
2♥, 6♣, 8♠
2♥, 6♣, 8♥
2♥, 6♣, 8♣
2♥, 6♣, 8♦
2♥, 6♣, 9♠
2♥, 6♣, 9♥
2♥, 6♣, 9♣
2♥, 6♣, 9♦
2♥, 6♣, 10♠
2♥, 6♣, 10♥
2♥, 6♣, 10♣
2♥, 6♣, 10♦
2♥, 6♣, J♠
2♥, 6♣, J♥
2♥, 6♣, J♣
2♥, 6♣, J♦
2♥, 6♣, Q♠
2♥, 6♣, Q♥
2♥, 6♣, Q♣
2♥, 6♣, Q♦
2♥, 6♣, K♠
2♥, 6♣, K♥
2♥, 6♣, K♣
2♥, 6♣, K♦
2♥, 6♣, A♠
2♥, 6♣, A♥
2♥, 6♣, A♣
2♥, 6♣, A♦
2♥, 6♦, 7♠
2♥, 6♦, 7♥
2♥, 6♦, 7♣
2♥, 6♦, 7♦
2♥, 6♦, 8♠
2♥, 6♦, 8♥
2♥, 6♦, 8♣
2♥, 6♦, 8♦
2♥, 6♦, 9♠
2♥, 6♦, 9♥
2♥, 6♦, 9♣
2♥, 6♦, 9♦
2♥, 6♦, 10♠
2♥, 6♦, 10♥
2♥, 6♦, 10♣
2♥, 6♦, 10♦
2♥, 6♦, J♠
2♥, 6♦, J♥
2♥, 6♦, J♣
2♥, 6♦, J♦
2♥, 6♦, Q♠
2♥, 6♦, Q♥
2♥, 6♦, Q♣
2♥, 6♦, Q♦
2♥, 6♦, K♠
2♥, 6♦, K♥
2♥, 6♦, K♣
2♥, 6♦, K♦
2♥, 6♦, A♠
2♥, 6♦, A♥
2♥, 6♦, A♣
2♥, 6♦, A♦
2♥, 7♠, 7♥
2♥, 7♠, 7♣
2♥, 7♠, 7♦
2♥, 7♠, 8♠
2♥, 7♠, 8♥
2♥, 7♠, 8♣
2♥, 7♠, 8♦
2♥, 7♠, 9♠
2♥, 7♠, 9♥
2♥, 7♠, 9♣
2♥, 7♠, 9♦
2♥, 7♠, 10♠
2♥, 7♠, 10♥
2♥, 7♠, 10♣
2♥, 7♠, 10♦
2♥, 7♠, J♠
2♥, 7♠, J♥
2♥, 7♠, J♣
2♥, 7♠, J♦
2♥, 7♠, Q♠
2♥, 7♠, Q♥
2♥, 7♠, Q♣
2♥, 7♠, Q♦
2♥, 7♠, K♠
2♥, 7♠, K♥
2♥, 7♠, K♣
2♥, 7♠, K♦
2♥, 7♠, A♠
2♥, 7♠, A♥
2♥, 7♠, A♣
2♥, 7♠, A♦
2♥, 7♥, 7♣
2♥, 7♥, 7♦
2♥, 7♥, 8♠
2♥, 7♥, 8♥
2♥, 7♥, 8♣
2♥, 7♥, 8♦
2♥, 7♥, 9♠
2♥, 7♥, 9♥
2♥, 7♥, 9♣
2♥, 7♥, 9♦
2♥, 7♥, 10♠
2♥, 7♥, 10♥
2♥, 7♥, 10♣
2♥, 7♥, 10♦
2♥, 7♥, J♠
2♥, 7♥, J♥
2♥, 7♥, J♣
2♥, 7♥, J♦
2♥, 7♥, Q♠
2♥, 7♥, Q♥
2♥, 7♥, Q♣
2♥, 7♥, Q♦
